Diploma,Opleiding,Jaar,Semester,Cursuscode,Studiepunten,Lesgevers,Trefwoorden,Evaluatiemomenten,Evaluatievormen PGE1,Evaluatievormen PGE2,Evaluatievormen NPGE
BACH,BBCRIM,2,1,B001505,5,Wim Hardyns,onderzoekscyclus|probleemstelling|meten|analysetechniek|steekproeven|operationalisering|survey|experimentele designs|geldigheid|betrouwbaarheid|secundaire data-analyse|ontwerp van vragenlijsten,periodegebonden|niet-periodegebonden,schriftelijk examen met meerkeuzevragen,schriftelijk examen met meerkeuzevragen,participatie|werkstuk|peer-evaluatie
BACH,BBCRIM,2,1,B001631,6,Charlotte Colman|Antoinette Verhage,strafrechtbedeling|opsporing|vervolging|straftoemeting|strafuitvoering,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,schriftelijk examen|participatie
BACH,BBCRIM,2,1,B001632,5,Wendy De Bondt,materieel strafrecht|misdrijf|strafbaarstelling|strafrechtelijke verantwoordelijkheid|sanctie|straf|strafwetboek|beleidsadvies,periodegebonden|niet-periodegebonden,schriftelijk examen|mondeling examen,schriftelijk examen|mondeling examen,schriftelijk examen|werkstuk
BACH,BBCRIM,2,1,B001633,4,Sami Zemni,ideologie|vrijheid|gelijkheid|solidariteit|emancipatie|vooruitgang.,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,
BACH,BBCRIM,2,2,B001507,4,Gert Vermeulen|Wendy De Bondt,europa|internationaal|europese unie|benelux|schengen|raad van europa|verenigde naties|navo|ovse|oeso|g7/g8|instellingen|organisaties|politie|justitie|binnenlandse zaken|veiligheid,periodegebonden,schriftelijk examen met meerkeuzevragen|schriftelijk examen,schriftelijk examen,
BACH,BBCRIM,2,2,B001634,6,Freya Vander Laenen,justitie en hulpverlening,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,werkstuk
BACH,BBCRIM,2,2,B001635,5,Sofie Depauw,strafprocesrecht,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,schriftelijk examen|participatie
BACH,BBCRIM,2,2,B001642,5,Mafalda Nogueira Maia Pardal|Tom Decorte,kwalitatief onderzoek|criminologie|methoden en technieken,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,participatie|werkstuk
BACH,BBCRIM,2,2,B001643,4,Alain Van Hiel|Arne Roets,agressie|anderen helpen|duurzaamheid|groepsprestaties|sociale beïnvloeding|multiculturele samenleving|sociale relaties| rechtspsychologie,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,
BACH,BBCRIM,3,1,B001497,4,Kurt Audenaert|Frédéric Declercq|Gunter Heylens|Gwendolyn Portzky,psychiatrie|psychopathologie|forensische psychiatrie,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,
BACH,BBCRIM,3,1,B001504,6,Wendy De Bondt|Olga Petintseva|Christophe Vandeviver,jeugd|minderjarigheid en adolescentie|jeugddelinquentie|jeugddelinquentierecht|sociale reactie|jeugdhulp,periodegebonden,schriftelijk examen,schriftelijk examen,mondeling examen|werkstuk
BACH,BBCRIM,3,1,B001636,4,Wim Hardyns|Charlotte Colman,empirisch-analytische|interpretatieve en ideologisch-emancipatoire benaderingen van wetenschap|methoden|onderzoeksontwerp (design)|conceptueel ontwerp|onderzoekstechnisch ontwerp|doelstelling|onderzoeksmodel|vraagstelling|begripsbepaling|onderzoeksmateriaal|onderzoeksstrategie|onderzoeksplanning,periodegebonden|niet-periodegebonden,schriftelijk examen met meerkeuzevragen,schriftelijk examen met meerkeuzevragen,werkstuk|peer-evaluatie
BACH,BBCRIM,3,1,B001637,5,Freya Vander Laenen|Charlotte Colman|Tom Decorte|Jan Van Bocxlaer,drugsfenomeen|beleidsstrategieën|maatschappelijke factoren|(psycho)farmacologie|afhankelijkheid,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,,
BACH,BBCRIM,3,1,B001638,5,Wim Hardyns,"kwantitatieve methoden|spss|databestand|surveyvragen|variabelen|beschrijvende statistiek|inferentiële statistiek|significantietoetsen|correlatie|regressieanalyse|betrouwbaarheidsanalyse|factoranalyse. kwalitatieve methoden|nvivo|kwalitatieve dataverzameling|interviews|documentanalyse|kwalitatief databeheer|coderen van kwalitatieve gegevens, rapporteren van resultaten.",periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,participatie|werkstuk|peer-evaluatie
BACH,BBCRIM,3,2,B001508,3,Jelle Janssens|Freya Vander Laenen,slachtoffer|slachtofferschap|schade|victimisatie|victimologische perspectieven|meten van slachtofferschap|secundaire victimisatie|sociale constructie|‘victimalisatie’|empowerment|impact van slachtofferschap|herstelrecht|specifieke types van victimisatie en slachtoffers|onveiligheidsgevoelens|angst voor criminaliteit|onzichtbare slachtoffers|slachtofferloze misdaad|aangiftegedrag,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,werkstuk
BACH,BBCRIM,3,2,B001639,6,Jelle Janssens,new public management|wetenschappelijke managementmodellen|management in de strafrechtsbedeling|strategisch management|strategische planning|governance|human resources management|project management|financiering van de strafrechtsbedeling|leiderschap|veranderingsmanagement|kwaliteitsmanagement|arbeidsmotivatie|interne en externe communicatie.,periodegebonden|niet-periodegebonden,schriftelijk examen|vaardigheidstest,schriftelijk examen|vaardigheidstest,schriftelijk examen
BACH,BBCRIM,3,2,B001644,3,Antoinette Verhage|Freya Vander Laenen,deontologie|ethiek|beroepsgeheim|integriteitsbewaking|normvervaging,niet-periodegebonden,,,mondeling examen|werkstuk|peer-evaluatie
BACH,BBCRIM,3,J,B001533,6,Christophe Vandeviver,criminologische theorie en praktijk,periodegebonden|niet-periodegebonden,werkstuk,werkstuk,mondeling examen|participatie
BACH,BBCRIM,3,J,B001640,6,Christophe Vandeviver,projectontwerp|samenwerken|communiceren|organiseren|ontleden|reflecteren|rapporteren,niet-periodegebonden,,,mondeling examen|portfolio|participatie|werkstuk|peer-evaluatie
BACH,BBRECH,1,1,B001173,3,Johan Albrecht,markten|welvaart|economische groei|technologie|externe effecten|duurzaamheid,periodegebonden,schriftelijk examen,schriftelijk examen,
BACH,BBRECH,1,1,B001308,5,Gerd Verschelden|Piet Taelman,fysieke persoon - rechtspersoon - juridische persoonlijkheid - bekwaamheid - vertegenwoordiging - nietigheid - rechtsfeit - rechtshandeling (geldigheid|bewijs en tegenwerpelijkheid) - objectief recht - subjectieve rechten - rechtsmisbruik - zakelijk recht - zekerheid - vorderingsrecht - intellectueel recht - verjaring - aansprakelijkheid rechtsbescherming - rechterlijke organisatie - bevoegdheid - procedure en procesverloop - handhavingsrecht rechter - advocaat - gerechtsdeurwaarder - notaris duurzame ontwikkeling,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,
BACH,BBRECH,1,1,B001311,6,Sebastiaan Vandenbogaerde|Rik Opsommer,geschiedenis|publiekrecht|politiek|macht|cultuur|rechtsbronnen,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,
BACH,BBRECH,1,1,B001424,6,Tom Vander Beken,materieel strafrecht|strafrecht|misdrijf|strafbaarstelling|strafrechtelijke kwalificatie|strafrechtelijke verantwoordelijkheid|sanctie|straf|strafwetboek|strafwet(geving).,periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,
BACH,BBRECH,1,1,B001690,4,Peter Van Elsuwege|Erwoan Lannon|Tom Ruys,europees integratieproces|bronnen van europees en internationaal recht|eu instellingen en besluitvorming|internationale organisaties|verenigde naties|verdragen,periodegebonden,schriftelijk examen,schriftelijk examen,
BACH,BBRECH,1,2,B001312,5,Jan Verplaetse,filosofie|ethiek|klassieke rechtvaardigingstoets|morele beginselen|rechtsfilosofische vraagstukken|consequentialisme|deontologisme|egalitarisme|liberalisme|straffen|autoriteit,periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,
BACH,BBRECH,1,2,B001332,6,Ignace Claeys,verbintenis|contract|onverschuldigde betaling|ongerechtvaardigde verrijking|eenzijdige wilsuiting|zaakwaarneming|vertrouwensleer|algemene regels inzake verbintenissen,periodegebonden,schriftelijk examen,schriftelijk examen,
BACH,BBRECH,1,2,B001495,7,Toon Moonen,staatsrecht|bestuursrecht|fundamentele rechten|democratie|federalisme|de rechtsstaat|belgië als staat in europa.,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,
BACH,BBRECH,1,2,B001657,4,Nicolas Bouteca|Carl Devos,politiek – politieke wetenschappen – ideologie – macht – democratie – vertegenwoordiging – verkiezingen,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,
BACH,BBRECH,1,2,B001658,4,Frederik Peeraer,rechtstheorie|maatschappelijke ontwikkelingen|definitie van recht en de verschillende facetten ervan|functies van recht|finaliteit van recht|recht en maatschappij|stromingen over rechtvaardigheid|normen|begrippen in context|recht als systeem,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen|schriftelijk examen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen|schriftelijk examen,
BACH,BBRECH,1,J,B001659,8,Joke Baeck|Jan Verplaetse,- juridische vaardigheden|opzoeken van juridische bronnen|rechtspraakanalyse|oplossen van een juridische casus|analyseren van wetgeving,niet-periodegebonden,,,schriftelijk examen|participatie|werkstuk|vaardigheidstest|peer-evaluatie
MABA,BMCRIM,1,1,B000400,4,Freya Vander Laenen|Charlotte Colman,straf|sanctie|bestraffer|dader|slachtoffer|bestraffingssociologie,periodegebonden,schriftelijk examen|openboekexamen,,
MABA,BMCRIM,1,1,B000540,5,Lieven Pauwels,geïntegreerde criminaliteitspreventie (developmental crime prevention|community crime prevention|situational crime prevention)|preventiebeleid|preventiegeschiedenis|evaluatie,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,werkstuk|peer-evaluatie
MABA,BMCRIM,1,2,B000476,4,Tom Vander Beken,strafrechtsbedeling|sociaal-economische politiek|modellen en strategieën|casussen,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,werkstuk
MABA,BMCRIM,1,J,B001645,12,Antoinette Verhage,stage|praktijkervaring|criminologisch werkveld|competentieontwikkeling,niet-periodegebonden,,,portfolio|participatie|gedragsevaluatie op de werkvloer
MABA,BMCRIM,1,J,B001646,18,Tom Decorte,zelfstandig wetenschappelijk werk|schriftelijk eindwerk|mondelinge verdediging.,periodegebonden,mondeling examen|werkstuk,mondeling examen|werkstuk,
MABA,BMMARC,1,1,B001585,7,R.H.J.M. Staring|W. van der Wagen,,,,,
MABA,BMMARC,1,1,B001586,5,,,,,,
MABA,BMMARC,1,1,B001587,7,R.H.J.M. Staring|G. van Eijk,,,,,
MABA,BMMARC,1,1,B001588,10,T.F.C. Fischer|F. Geelhoed|C.G. van Wingerde,,,,,
MABA,BMMARC,2,2,B001619,30,,,,,,
MABA,BMRECH,1,1,B001269,5,Marc Kruithof,rechtsvergelijking|micro-rechtsvergelijking|macro-rechtsvergelijking|methodologie|grote rechtssystemen|vreemd recht|common law|islamitisch recht|chinees recht,periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,
MABA,BMRECH,1,1,B001343,3,Eric Lancksweerdt,alternatieve geschillenoplossing - onderhandelen - bemiddelen - conflictbeheersing,periodegebonden,schriftelijk examen met meerkeuzevragen|openboekexamen,schriftelijk examen met meerkeuzevragen|openboekexamen,
MABA,BMRECH,1,1,B001525,5,Jinske Verhellen,internationaal privaatrecht •  internationale bevoegdheid / internationaal procesrecht •  toepasselijk recht / conflictenrecht •  erkenning en uitvoerbaarheid in belgië van buitenlandse rechterlijke beslissingen en •  authentieke akten / exequatur •  administratieve samenwerking tussen centrale autoriteiten,periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,
MABA,BMRECH,1,1,B001527,5,Diederik Bruloot|Piet Taelman,faillissement|gerechtelijke reorganisatie|collectieve schuldenregeling|voorrecht|hypotheek|pand|beslag|gedwongen tenuitvoerlegging|evenredige verdeling|rangregeling,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,
MABA,BMRECH,1,2,B001526,5,Jan Bael,erfenissen|schenkingen|testamenten|huwelijksvermogensrecht|familiaal vermogensrecht|familiale vermogensplanning,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen,schriftelijk examen met open vragen|schriftelijk examen,
MABA,BMRECH,1,2,B001675,5,Michel Tison|Dominique Blommaert,publiek bankrecht (statuut financiële instellingen)|kapitaalmarktenrecht|privaat bankrecht (bankrekeningen|handels- en consumentenkredieten|beleggersbescherming),periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,
MABA,BMRECH,2,J,B001676,4,Reinhard Steennot,onderzoeksplan - onderzoeksvragen - methodologie,periodegebonden|niet-periodegebonden,mondeling examen|werkstuk,,
MABA,BMRECH,2,J,B001677,20,Reinhard Steennot,zelfstandig rechtswetenschappelijk werk|methodiek|bronnenstudie|redactie|mondelinge verdediging,periodegebonden,mondeling examen|portfolio|werkstuk|verslag,mondeling examen|portfolio|werkstuk|verslag,
